Name	Name_id	Type	Review	N_review	Phone
Sapitos	sapitos-bronx	sportsbars	3.0	46	+17184096556
Patricia's	patricias-bronx	italian	4.0	274	+17184099069
Primavera Pizzaria	primavera-pizzaria-bronx	pizza	3.5	4	+17184099303
John & Joe's Pizzeria	john-and-joes-pizzeria-bronx	pizza	4.5	118	+17184099776
El Valle Restaurant	el-valle-restaurant-bronx-80	mexican	3.0	8	+17184100012
Chris Super Deli	chris-super-deli-bronx	delis	3.5	6	+17184100708
PG Pizza	pg-pizza-bronx	italian	4.5	3	+17184102000
Double Dragon	double-dragon-bronx	restaurants	0.0	0	+17184102838
Rosa's Restaurant Sabor Latino	rosas-restaurant-sabor-latino-bronx	latin	5.0	1	+17184103636
Halal Coffee Shop	halal-coffee-shop-bronx	coffee	0.0	0	+17184108202
Corner Style Jamaican & American	corner-style-jamaican-and-american-bronx	caribbean	4.0	30	+17184108460
McDonald's	mcdonalds-bronx-4	hotdogs	1.0	3	+17184109150
Flour & Herbs Cafe	flour-and-herbs-cafe-long-island-city-2	pizza	4.5	13	+17184121021
Ignited Restaurant & Lounge	ignited-restaurant-and-lounge-astoria-7	hookah_bars	4.5	244	+17184122414
Reggae Food	reggae-food-jamaica	caribbean	3.0	5	+17184132783
Tru Jerk and Soul	tru-jerk-and-soul-springfield-gardens	caribbean	3.5	9	+17184132997
Naan & Grill	naan-and-grill-jamaica	indpak	4.0	11	+17184134842
Checkers	checkers-jamaica	hotdogs	2.0	7	+17184135599
Popeyes	popeyes-springfield-gardens-2	chicken_wings	3.5	8	+17184135947
Hillside Dosa Hutt	hillside-dosa-hutt-glen-oaks	indpak	4.0	44	+17184144780
Taiwan Station	taiwan-station-sunset-park-2	taiwanese	3.0	18	+17184153925
New Choi Hee II	new-choi-hee-ii-maspeth	chinese	2.0	1	+17184161010
Bella Caracas Cafe	bella-caracas-cafe-middle-village	venezuelan	4.0	114	+17184161115
Artistic Stitch	artistic-stitch-glendale	web_design	4.5	7	+17184161380
Starbucks	starbucks-glendale-48	coffee	3.0	26	+17184161521
Co Co Lin Vegetarian House	co-co-lin-vegetarian-house-ridgewood	juicebars	4.0	149	+17184161688
Harbor Pizzeria	harbor-pizzeria-middle-village	pizza	4.0	25	+17184162139
Holiday Inn Express Queens - Maspeth	holiday-inn-express-queens-maspeth-maspeth-2	hotels	2.5	38	+17184162500
Asia	asia-rego-park	chinese	4.0	24	+17184163333
Las Tias Cafe Bakery	las-tias-cafe-bakery-middle-village	coffee	4.5	9	+17184163888
JR's Diner	jrs-diner-queens	diners	3.0	35	+17184164300
Kum Wei Kitchen	kum-wei-kitchen-ridgewood	fooddeliveryservices	3.0	9	+17184170097
Restaurant El Paisa	restaurant-el-paisa-brooklyn	mexican	3.5	27	+17184170381
La Isla	la-isla-brooklyn	latin	4.0	48	+17184170668
Li Wan Restaurant	li-wan-restaurant-middle-village	chinese	4.5	15	+17184170808
Cholula Deli	cholula-deli-brooklyn	mexican	4.5	7	+17184170941
Mr Chen	mr-chen-ridgewood	chinese	3.0	39	+17184171008
Roberta's	robertas-brooklyn-2	pizza	4.0	1918	+17184171118
The Glendale Inn	the-glendale-inn-glendale	hotels	0.0	0	+17184171170
Left Hand Path	left-hand-path-bushwick	bars	4.5	27	+17184171262
China Garden	china-garden-ridgewood	chinese	3.0	8	+17184171391
Nepalese Indian Restaurant	nepalese-indian-restaurant-ridgewood	indpak	4.0	134	+17184171873
La Cocina de Mama	la-cocina-de-mama-ridgewood	latin	3.5	34	+17184174000
El Sol De Quito	el-sol-de-quito-brooklyn	latin	2.5	7	+17184174174
Nealtican Deli Grocery Corp	nealtican-deli-grocery-corp-brooklyn-2	delis	3.0	4	+17184174305
Plaza Piaxtla Bakery	plaza-piaxtla-bakery-new-york	bakeries	4.5	7	+17184174961
Aunt Bella's Restaurant	aunt-bellas-restaurant-ridgewood	italian	4.5	11	+17184175100
Subway	subway-ridgewood-8	hotdogs	0.0	0	+17184175495
Grace Pizza	grace-pizza-glendale	pizza	4.0	56	+17184176018
El Sabor Del Austro	el-sabor-del-austro-queens	latin	5.0	1	+17184176100
New Panda	new-panda-maspeth	chinese	2.5	6	+17184176164
Burger King	burger-king-middle-village	burgers	1.5	3	+17184176766
The Johnson's	the-johnsons-brooklyn	cocktailbars	3.5	82	+17184177100
Taco Bell	taco-bell-ridgewood	hotdogs	3.0	14	+17184177308
New City	new-city-brooklyn	chinese	2.5	6	+17184178333
Pizza Cucina of Ridgewood	pizza-cucina-of-ridgewood-ridgewood-4	pizza	4.0	38	+17184178877
New Hardee	new-hardee-brooklyn	chinese	4.0	3	+17184179344
Alex Luncheonette	alex-luncheonette-brooklyn	diners	4.5	28	+17184179465
China Restaurant	china-restaurant-brooklyn-2	chinese	4.0	4	+17184179527
Ace Pizzeria & Restaurant	ace-pizzeria-and-restaurant-glendale	pizza	3.0	17	+17184180038
Angela's Bakery	angelas-bakery-brooklyn	bakeries	2.5	55	+17184180095
Little Caesars	little-caesars-brooklyn-2	pizza	2.0	10	+17184180307
Glenlo Tavern	glenlo-tavern-ridgewood	pubs	3.0	26	+17184180661
Dunkin' Donuts	dunkin-donuts-bronx-53	donuts	2.0	2	+17184180733
Super Pollo Restaurant	super-pollo-restaurant-ridgewood	latin	4.0	118	+17184180808
Fajitas Sunrise	fajitas-sunrise-ridgewood-2	mexican	3.5	111	+17184180967
Lucky Garden	lucky-garden-brooklyn-2	chinese	4.0	10	+17184181002
Il Gusto	il-gusto-ridgewood	pizza	2.0	7	+17184181112
Jim's China King	jims-china-king-ridgewood	chinese	2.5	25	+17184181288
Morgan Collection	morgan-collection-ridgewood		0.0	0	+17184181595
Dunkin' Donuts	dunkin-donuts-middle-village-2	donuts	4.0	12	+17184182393
China Garden	china-garden-brooklyn-5	chinese	5.0	2	+17184182888
El Dorado	el-dorado-bushwick	spanish	5.0	2	+17184184035
Kids Fun House	kids-fun-house-ridgewood	eventplanning	4.0	50	+17184185437
King Wah Restaurant	king-wah-restaurant-ridgewood	chinese	4.0	58	+17184185858
Scorpion Cafe Sporting Social Club Corporation	scorpion-cafe-sporting-social-club-corporation-ridgewood	tradamerican	4.0	1	+17184186435
Moku Moku	moku-moku-east-williamsburg	japanese	4.5	54	+17184186666
White Castle	white-castle-brooklyn-5	burgers	2.5	32	+17184187387
Ridgewood Thai	ridgewood-thai-ridgewood	thai	3.0	126	+17184187717
La Caleta Manabita	la-caleta-manabita-brooklyn	seafood	5.0	2	+17184188050
European Coffee Bar	european-coffee-bar-ridgewood	coffee	0.0	0	+17184188457
Mi Colombia Bakery	mi-colombia-bakery-new-york	bakeries	2.5	2	+17184188511
Gaby's Bakery	gabys-bakery-brooklyn	bakeries	5.0	2	+17184188821
The Nest Fine Dessert	the-nest-fine-dessert-ridgewood-2	desserts	4.5	7	+17184189493
Madame Sousou	madame-sousou-astoria-3	cafes	4.0	5	+17184195190
J'adore Cakes	jadore-cakes-brooklyn	bakeries	4.0	9	+17184199938
Fuel Fever	fuel-fever-staten-island-3	sandwiches	4.0	10	+17184200015
San Rasa	san-rasa-staten-island	srilankan	4.5	34	+17184200027
Casa Panini	casa-panini-st-george	italian	4.5	2	+17184200054
New Asha Sri Lanka Restaurant	new-asha-sri-lanka-restaurant-staten-island	srilankan	4.5	80	+17184200649
Au Bon Pain	au-bon-pain-staten-island	coffee	3.0	22	+17184200846
Dosa Garden	dosa-garden-staten-island	indpak	3.5	84	+17184200919
Blue On The Bay	blue-on-the-bay-staten-island		0.0	0	+17184201527
Dunkin' Donuts	dunkin-donuts-staten-island-11	coffee	3.0	4	+17184204920
Crispy	crispy-staten-island	pizza	3.5	29	+17184206050
Bocelli	bocelli-staten-island	italian	3.5	106	+17184206150
Island Garden Chinese Restaurant	island-garden-chinese-restaurant-staten-island	chinese	3.0	8	+17184209333
Subway	subway-brooklyn-4	hotdogs	2.5	10	+17184210175
Gyro King	gyro-king-brooklyn-4	mideastern	4.0	29	+17184210925
Sweetness	sweetness-brooklyn	bakeries	4.0	29	+17184211150
Ovi's Place	ovis-place-brooklyn	sandwiches	3.5	29	+17184211640
Kentucky Fried Chicken	kentucky-fried-chicken-brooklyn-11	restaurants	0.0	0	+17184211857
Dunkin' Donuts	dunkin-donuts-brooklyn-98	donuts	2.0	9	+17184211947
Nostrand Express Deli	nostrand-express-deli-brooklyn	delis	4.0	10	+17184213300
Gourmet Sweets	gourmet-sweets-brooklyn	desserts	3.5	23	+17184214100
Wong's Kitchen	wongs-kitchen-brooklyn	chinese	4.0	8	+17184214245
Golden Krust Bakery and Grill	golden-krust-bakery-and-grill-brooklyn	bakeries	3.0	1	+17184214914
Kamshing	kamshing-brooklyn	chinese	4.0	7	+17184215252
Papa's Halal Fried Chicken & Ice-Cream	papas-halal-fried-chicken-and-ice-cream-brooklyn	halal	2.5	11	+17184215600
Q & S Tax Consultants and Services	q-and-s-tax-consultants-and-services-brooklyn		0.0	0	+17184216030
Gyro King	gyro-king-brooklyn-2	hotdogs	3.5	84	+17184216600
Pablo's Restaurant	pablos-restaurant-brooklyn	coffee	3.0	21	+17184217603
Ruby's Palm Grove Takeout Restaurant	rubys-palm-grove-takeout-restaurant-brooklyn	caribbean	3.0	1	+17184218898
Delcarpio Arbey Ali	delcarpio-arbey-ali-brooklyn	restaurants	0.0	0	+17184219525
Doowop Griddle	doowop-griddle-brooklyn	desserts	4.0	49	+17184219650
Line Bagels	line-bagels-brooklyn	sandwiches	4.0	42	+17184220001
La Vara	la-vara-brooklyn	spanish	4.0	255	+17184220065
Starbucks	starbucks-brooklyn-5	coffee	3.5	36	+17184220178
Smith Canteen	smith-canteen-brooklyn	coffee	3.5	119	+17184220444
The Bahche	the-bahche-brooklyn-4	bars	4.0	102	+17184220801
Popeyes Chicken & Biscuits	popeyes-chicken-and-biscuits-brooklyn-20	hotdogs	2.5	39	+17184220835
Myrtle Thai	myrtle-thai-brooklyn	thai	3.0	108	+17184221142
Grand Army	grand-army-brooklyn	seafood	3.5	72	+17184227867
Piz-zetta	piz-zetta-brooklyn-2	italian	4.5	151	+17184227878
La Villa Cafe	la-villa-cafe-brooklyn	newamerican	3.0	21	+17184227892
Fancy Girl Table	fancy-girl-table-brooklyn	catering	5.0	5	+17184229151
Marbella Restaurant	marbella-restaurant-bayside	spanish	3.5	64	+17184230100
Paris baguette	paris-baguette-bayside	bakeries	2.0	7	+17184230404
Bocconcini Pizzeria	bocconcini-pizzeria-little-neck	pizza	4.0	23	+17184231192
Laterna Restaurant	laterna-restaurant-bayside-2	mediterranean	3.5	22	+17184231245
McDonald's	mcdonalds-queens-3	hotdogs	2.0	27	+17184231577
Samdado Restaurant	samdado-restaurant-oakland-gardens	sushi	3.5	12	+17184232888
Parkway Pizza	parkway-pizza-whitestone-2	italian	3.0	22	+17184233800
Applebee's	applebees-bayside	tradamerican	2.5	91	+17184234328
Elite Pastries Cafe	elite-pastries-cafe-bayside	bakeries	3.5	73	+17184234400
Sweet Treats Pastry Shoppe	sweet-treats-pastry-shoppe-oakland-gardens	bakeries	4.0	8	+17184234413
Aegea	aegea-little-neck-2	mediterranean	4.0	93	+17184234429
King Noodle	king-noodle-whitestone	noodles	4.0	59	+17184234888
Donovan's Grill & Tavern	donovans-grill-and-tavern-bayside	tradamerican	3.5	221	+17184235353
Luigi Pizza	luigi-pizza-bayside	pizza	4.0	41	+17184235400
Jack's Pizza & Pasta	jacks-pizza-and-pasta-bayside	pizza	3.0	57	+17184235484
Samuel Field Y	samuel-field-y-bayside		0.0	0	+17184236111
Bagel Shoppes	bagel-shoppes-oakland-gardens	bagels	3.5	26	+17184236692
Panera Bread	panera-bread-bayside	sandwiches	3.5	113	+17184237600
Bean & Bean	bean-and-bean-bayside	coffee	4.0	259	+17184238083
Movieworld	movieworld-little-neck	movietheaters	3.0	110	+17184239200
El Sabroso Coffee Shop	el-sabroso-coffee-shop-woodside	cafes	5.0	3	+17184240001
Lali Guras	lali-guras-jackson-heights	himalayan	4.5	89	+17184240017
KFC	kfc-woodside	hotdogs	2.5	16	+17184240019
Rancho Mofongo	rancho-mofongo-corona	caribbean	4.0	22	+17184240064
Pollos a la Brasa Don Alex	pollos-a-la-brasa-don-alex-new-york-2	gourmet	3.0	16	+17184240233
52nd Station Coffee House	52nd-station-coffee-house-woodside	breakfast_brunch	3.5	2	+17184240302
Tulcingo Restaurant	tulcingo-restaurant-jackson-heights	mexican	4.5	12	+17184240404
Shelly's Deli & Cafe	shellys-deli-and-cafe-maspeth	irish	3.5	19	+17184240429
George's Deli	georges-deli-queens	delis	2.5	5	+17184240430
Chivito De Oro	chivito-de-oro-jackson-heights	latin	4.0	193	+17184240600
El Perro	el-perro-jackson-heights	hotdogs	3.5	14	+17184240763
Ayada Thai	ayada-thai-elmhurst	thai	4.0	735	+17184240844
Tiny Delicatessen	tiny-delicatessen-new-york	delis	4.0	2	+17184240889
Rey's Pizzeria	reys-pizzeria-jackson-heights-3	italian	3.5	33	+17184240991
Juan Bar Restaurant	juan-bar-restaurant-queens	cocktailbars	4.5	4	+17184240999
Espresso 77	espresso-77-jackson-heights	coffee	3.5	271	+17184241077
Promdi Kitchen Bar	promdi-kitchen-bar-woodside	filipino	2.5	24	+17184241190
Forno Pizzeria E Trattoria	forno-pizzeria-e-trattoria-maspeth	italian	4.5	119	+17184241200
El Rico Tinto	el-rico-tinto-jackson-heights	colombian	4.0	82	+17184241324
Barosa	barosa-rego-park	italian	4.0	224	+17184241455
Pronto Pizza	pronto-pizza-elmhurst	pizza	2.5	11	+17184241500
Phayul	phayul-jackson-heights	himalayan	4.0	160	+17184241869
King Tacos Mexico	king-tacos-mexico-flushing	mexican	3.5	15	+17184241956
Taqueria Coatzingo	taqueria-coatzingo-jackson-heights	mexican	4.0	310	+17184241977
Dunkin' Donuts	dunkin-donuts-corona-4	coffee	3.0	4	+17184242592
La Aguacatala Lounge	la-aguacatala-lounge-jackson-heights	nightlife	1.0	1	+17184242724
Ceili House	ceili-house-maspeth		0.0	0	+17184243178
Raja Music House	raja-music-house-jackson-heights	musicvideo	0.0	0	+17184243600
Starbucks	starbucks-woodside	coffee	3.0	37	+17184243716
La Puntilla Ecuadorian	la-puntilla-ecuadorian-jackson-heights	latin	4.0	28	+17184243836
Daro's Pizza & Chicken	daros-pizza-and-chicken-woodside	pizza	3.0	23	+17184244466
Sabor Peruano	sabor-peruano-corona	peruvian	4.0	15	+17184244755
Namaste Chautari Restaurant	namaste-chautari-restaurant-queens-2	himalayan	2.5	18	+17184244994
Chao Thai Restaurant	chao-thai-restaurant-elmhurst	thai	4.0	308	+17184244999
McDonald's	mcdonalds-corona-10	burgers	1.0	2	+17184245106
Pollos A La Brasa Don Alex	pollos-a-la-brasa-don-alex-jackson-heights	latin	2.5	19	+17184245187
El Rincon Peruano	el-rincon-peruano-woodside-2	peruvian	4.0	24	+17184245298
Carvel Ice Cream	carvel-ice-cream-east-elmhurst	icecream	3.0	10	+17184245507
Cibo Bistro and Wine Bar	cibo-bistro-and-wine-bar-flushing	italian	2.5	22	+17184245693
La Pollera Colorada II	la-pollera-colorada-ii-jackson-heights-2	colombian	3.0	27	+17184246531
Cassidy's Ale House	cassidys-ale-house-east-elmhurst	pubs	4.0	43	+17184246549
La Boina Roja Steak House	la-boina-roja-steak-house-jackson-heights	steak	4.0	138	+17184246711
Eim Khao Mun Kai Elmhurst	eim-khao-mun-kai-elmhurst-elmhurst	thai	4.0	155	+17184247156
Coatzingo Restaurant	coatzingo-restaurant-jackson-heights	mexican	4.5	26	+17184247272
Fu Fan Chinese Restaurant	fu-fan-chinese-restaurant-elmhurst	chinese	3.0	8	+17184247300
Ny Cantaoke Company	ny-cantaoke-company-jackson-heights		0.0	0	+17184247562
New Grand China Kitchen	new-grand-china-kitchen-maspeth	chinese	3.5	4	+17184247600
Yee Garden	yee-garden-flushing	chinese	3.5	19	+17184247797
Chipotle Mexican Grill	chipotle-mexican-grill-jackson-heights	mexican	3.5	27	+17184248031
Parceros Bakery	parceros-bakery-rego-park	bakeries	4.5	40	+17184248444
Iazor Blues-Tapas Bar	iazor-blues-tapas-bar-jackson-heights	tapas	5.0	1	+17184248464
Veyta's Bakery Cafe	veytas-bakery-cafe-flushing	cafes	5.0	2	+17184248680
Lucho's Club	luchos-club-woodside	gaybars	2.0	2	+17184249181
Angelo's Deli Restaurant	angelos-deli-restaurant-elmhurst	coffee	4.0	1	+17184249316
La Picada Azuaya	la-picada-azuaya-jackson-heights	latin	3.0	10	+17184249797
McDonald's	mcdonalds-lawrence-7	hotdogs	1.0	1	+17184255675
White Castle	white-castle-elmhurst	hotdogs	3.5	60	+17184260618
Pio Pio 5 To Go	pio-pio-5-to-go-jackson-heights-4	peruvian	3.5	73	+17184261010
Genesis	genesis-elmhurst-2	mexican	4.0	30	+17184262080
Tea Cup Cafe	tea-cup-cafe-elmhurst	coffee	4.0	58	+17184262222
Fabulous Nevada Diner	fabulous-nevada-diner-queens	diners	3.0	105	+17184262229
Home Center Supplies Inc	home-center-supplies-inc-elmhurst		0.0	0	+17184263030
Metro Kitchen	metro-kitchen-woodside	diners	3.0	84	+17184264060
Jollibee	jollibee-woodside	filipino	3.5	312	+17184264445
Pio Pio 2	pio-pio-2-jackson-heights-3	latin	4.0	911	+17184264900
Pizza Boy II	pizza-boy-ii-woodside	pizza	3.5	86	+17184265023
Cuckoo's Nest	cuckoos-nest-woodside	irish	4.0	128	+17184265684
La Cabana Argentinan Steakhouse	la-cabana-argentinan-steakhouse-jackson-heights	argentine	4.0	124	+17184265977
El Dorado Cafe	el-dorado-cafe-corona	latin	4.5	3	+17184265992
Tacos HNS Rodriguez	tacos-hns-rodriguez-new-york	mexican	3.5	6	+17184267156
Kennedy Fried Chicken	kennedy-fried-chicken-woodside	halal	2.0	4	+17184267670
Auttharos	auttharos-jackson-heights	thai	4.0	231	+17184267992
La Flor	la-flor-woodside-3	mexican	4.0	190	+17184268023
Mi Tio	mi-tio-elmhurst	latin	3.5	91	+17184268080
Esan Thai Food	esan-thai-food-woodside	thai	4.0	45	+17184268162
Bridie's Bar and Grill	bridies-bar-and-grill-rego-park	pubs	4.0	50	+17184268580
Du Bois Pastry	du-bois-pastry-elmhurst	bakeries	4.5	118	+17184268586
El Anzuelo Fino	el-anzuelo-fino-jackson-heights-4	peruvian	4.0	70	+17184268660
El Pasillo Restaurant	el-pasillo-restaurant-corona	restaurants	0.0	0	+17184268738
King House	king-house-corona-2	chinese	3.0	3	+17184269117
New Peking	new-peking-jackson-heights	chinese	4.0	47	+17184269789
Bay Terrace Country Club, Inc.	bay-terrace-country-club-inc-flushing	countryclubs	2.5	2	+17184280100
BBQ Chicken	bbq-chicken-little-neck	chicken_wings	3.0	26	+17184280300
Giardino	giardino-douglaston	italian	4.0	101	+17184281090
La Baraka Restaurant	la-baraka-restaurant-little-neck	french	4.5	91	+17184281461
Erawan Thai Cuisine	erawan-thai-cuisine-bayside	thai	3.5	243	+17184282112
Subway	subway-bayside-2	sandwiches	4.0	6	+17184282177
Chinese House	chinese-house-bayside-2	korean	4.0	15	+17184282221
Starbucks	starbucks-little-neck	coffee	3.5	46	+17184282489
Sangarita's	sangaritas-bayside	spanish	3.5	78	+17184282727
Dunkin Donuts	dunkin-donuts-bayside-4	donuts	3.0	3	+17184283275
Gyro World	gyro-world-flushing	greek	3.5	353	+17184283800
Ralph's Italian Ices & Ice Cream	ralphs-italian-ices-and-ice-cream-bayside	icecream	4.5	102	+17184284578
Nikitas Place	nikitas-place-whitestone	greek	4.0	51	+17184284976
Deepdale Gardens Community Cntr Pool	deepdale-gardens-community-cntr-pool-little-neck		0.0	0	+17184285050
Dragon Express Chinese Restaurant	dragon-express-chinese-restaurant-little-neck	chinese	4.5	36	+17184285500
Duck Village	duck-village-oakland-gardens	korean	3.5	19	+17184285959
Nono	nono-bayside	bars	3.5	37	+17184286666
Pete's Kitchen	petes-kitchen-bayside	newamerican	3.5	114	+17184289351
That's A Wrap	thats-a-wrap-bayside	sandwiches	3.5	167	+17184289727
El Canelazo Restaurante Ecuatoriano	el-canelazo-restaurante-ecuatoriano-elmhurst	latin	2.5	5	+17184290016
Mi Otra Casa Restaurant	mi-otra-casa-restaurant-elmhurst	mexican	5.0	4	+17184290510
Tacos Al Suedero	tacos-al-suedero-jackson-heights	mexican	4.0	12	+17184290555
House of Inasal	house-of-inasal-woodside-2	filipino	3.5	97	+17184290709
Double Rainbow of Woodside Bakery	double-rainbow-of-woodside-bakery-jackson-heights	bakeries	4.0	46	+17184290786
Boca Junior Restaurant	boca-junior-restaurant-elmhurst	argentine	3.0	120	+17184292077
Mama's Empanadas	mamas-empanadas-elmhurst-2	empanadas	3.5	156	+17184292502
Queens Coffee Shop	queens-coffee-shop-corona	restaurants	4.0	1	+17184293552
Panaderia Coatzingo	panaderia-coatzingo-jackson-heights	bakeries	3.0	4	+17184294160
Taiwanese Gourmet	taiwanese-gourmet-elmhurst	taiwanese	3.5	211	+17184294818
Buccaneer Diner	buccaneer-diner-east-elmhurst	diners	3.0	164	+17184295188
IHOP	ihop-jackson-heights-2	breakfast_brunch	2.5	99	+17184295452
El Paisa Cafe	el-paisa-cafe-jackson-heights	mexican	3.0	2	+17184295622
Timmy's Deli	timmys-deli-corona	delis	2.5	3	+17184296106
Jvw & Company	jvw-and-company-flushing	collegeuniv	0.0	0	+17184296600
Rico Pan Bakery	rico-pan-bakery-woodside	bakeries	4.5	21	+17184297181
Nostalgia	nostalgia-jackson-heights		0.0	0	+17184298113
La Fusta Restaurant	la-fusta-restaurant-elmhurst-2	argentine	4.0	194	+17184298222
Glenpatrick's Pub	glenpatricks-pub-maspeth	pubs	4.5	7	+17184298334
The Dugout	the-dugout-queens	newamerican	3.5	7	+17184298849
Nicole Kelly Pub	nicole-kelly-pub-rego-park	pubs	4.0	1	+17184298865
Coffee Deli & Grocery	coffee-deli-and-grocery-astoria	grocery	3.0	1	+17184298933
Mi Estrella	mi-estrella-elmhurst	latin	3.5	37	+17184298973
Donovan's Pub	donovans-pub-woodside	burgers	4.0	319	+17184299339
Maguire's Public House	maguires-public-house-woodside	bars	2.5	8	+17184299426
Paddy's On the Bay	paddys-on-the-bay-bronx-2	pubs	3.0	33	+17184306651
Domino's Pizza	dominos-pizza-bronx-26	pizza	1.5	24	+17184309300
The Grill House	the-grill-house-bronx	mideastern	4.0	20	+17184309797
Angels1 Bakery	angels1-bakery-brooklyn	bakeries	4.0	9	+17184310001
Euphoria Restaurant	euphoria-restaurant-brooklyn	restaurants	4.5	2	+17184310007
Laojie Hotpot	laojie-hotpot-brooklyn	hotpot	0.0	0	+17184310026
Beverley Pizzeria & Cafe	beverley-pizzeria-and-cafe-brooklyn	cafes	3.0	65	+17184310222
Simon's BBQ	simons-bbq-brooklyn-2	bbq	4.5	20	+17184310688
Simon's BBQ II	simons-bbq-ii-new-york	chinese	4.5	26	+17184310788
Daniela's Cafe	danielas-cafe-new-york	latin	4.0	7	+17184310999
Victory Grill	victory-grill-brooklyn-2	chinese	3.0	62	+17184312938
Oficina 1M	oficina-1m-new-york	italian	4.5	103	+17184313332
Kings Palace Chicken	kings-palace-chicken-bronx-2	chicken_wings	4.0	9	+17184321181
Laura's Pizza	lauras-pizza-bronx-2	pizza	4.0	2	+17184321313
Fresco Tortillas II	fresco-tortillas-ii-bronx	mexican	2.5	23	+17184321772
Huang Bao Guan	huang-bao-guan-bronx	mexican	0.0	0	+17184321788
